company,ticker,sector,region,date,revenue,gross_profit,operating_income,net_income,assets,liabilities,equity,debt,customers,orders,marketing_spend,cac,arpu,channel,conversion_rate,share_price,market_cap,shares_outstanding
Global Trade Co,GLTR,Finance,Asia,2022-06-30,52969032.71010893,36233687.850251205,24455977.44547616,16654215.960819652,440374270.98883367,145261083.94493416,295113187.04389954,106886176.49828613,169775,842225,4548653.003994042,267.92242697653023,311.99394189570404,Enterprise,0.14878590621899088,536.1362846408988,3163386899.28218,5900340.995202366
Global Trade Co,GLTR,Finance,Asia,2022-07-31,52574368.70498283,23990797.941926096,13170119.347021123,9672090.30009897,475697556.43330646,177664167.84895644,298033388.58435,143119481.94345182,156387,399203,7945014.642155945,508.035491578964,336.17961822367783,Online,0.12338042623048205,274.2318002815359,2612484944.131933,9526557.246278021
Global Trade Co,GLTR,Finance,Asia,2022-08-31,52351730.91356003,22210304.054627962,12793132.80168641,9045115.47550024,602790793.8033767,330724920.23826,272065873.5651167,170364826.78868943,747308,1989758,4988465.82179311,66.75247450573404,70.05372055190563,Partners,0.043865061175804486,378.9944944247591,2086528470.637825,5505432.140392368
Global Trade Co,GLTR,Finance,Asia,2022-09-30,53222660.281326756,32925179.93170003,15577771.87953635,7994044.927373412,327864810.9681439,171398155.87271672,156466655.09542716,86486263.85223408,734201,3211834,10494384.511607971,142.93612391712855,72.49056289685544,Direct,0.08381257250554776,461.45374137299774,2088874034.067165,4526724.66768171
Global Trade Co,GLTR,Finance,Asia,2022-10-31,58241457.18848455,34903779.152529895,16148918.516275378,12691532.058056813,504241607.73175174,206516557.38455096,297725050.34720075,129998401.81693794,125594,214060,4781248.315764611,380.69082247277817,463.72433205770267,Partners,0.14736489714672124,1357.498195535363,3680135319.385274,2710968.8480535485
Global Trade Co,GLTR,Finance,Asia,2022-11-30,59813379.6172598,47307787.40836225,28523004.3350282,15644908.69050523,498741947.8400611,328753529.15165526,169988418.68840587,172158412.52416644,176817,648282,4450412.21187089,251.6959461969658,338.2768325969993,Enterprise,0.11690106964132015,508.2814350594648,4420453937.621603,8696862.86516533
Global Trade Co,GLTR,Finance,Asia,2022-12-31,63058873.7576905,34732462.98179774,18088531.988427036,13411306.771182656,335624369.29728425,236292860.530624,99331508.76666024,115533991.05523473,223924,947893,5553794.386563113,248.0213995178325,281.60762770464754,Online,0.014083766910337026,491.0336721851191,2616232963.6221614,5328011.319427081
Global Trade Co,GLTR,Finance,Asia,2023-01-31,67023088.568758436,53437642.97552612,16991274.477175765,12374785.590812618,509514108.0231553,252835723.75349602,256678384.26965925,196486854.72045135,144667,694938,9153235.158299515,632.7106498579161,463.29189446543387,Partners,0.09708553873193912,312.7315777117854,3106043964.208423,9931980.60437301
Global Trade Co,GLTR,Finance,Asia,2023-02-28,68135302.50875805,50345765.558434755,33273242.6463285,25394361.17477137,805400543.2136195,252702146.29452914,552698396.9190903,207192531.85131663,175471,335987,13180638.954162346,751.1576815634688,388.29747786759197,Partners,0.13134784963084004,1793.492759600507,6353104998.175091,3542308.69579324
Global Trade Co,GLTR,Finance,Asia,2023-03-31,71754461.58785889,50480017.25674734,20848167.691133328,12632219.975817684,807859094.9486139,624659479.5455378,183199615.40307605,528636270.7411096,300540,1238664,8714605.191104688,289.96490287830864,238.75159728079112,Online,0.08623080766689191,961.7876730323896,2731619311.454706,2840147.9744924065
Global Trade Co,GLTR,Finance,Asia,2023-04-30,83046231.61882608,34308378.90541485,19021148.07915991,11589704.81630384,586862191.8859321,434130300.1926141,152731891.693318,273502609.11845255,895146,3855382,4745775.615893941,53.01677732899372,92.77387048971175,Enterprise,0.10710652804633132,410.27692078839766,3257641970.724913,7940105.342666979
Global Trade Co,GLTR,Finance,Asia,2023-05-31,77791590.84845503,44348307.14690204,13970977.846812518,7521416.197572611,805829651.382734,241753583.23025048,564076068.1524835,147054574.13553622,272828,332451,15244174.290049247,558.7466935229978,285.12958148851476,Online,0.038500972856490456,2247.589288801889,2451705144.4077706,1090815.4602012224
Global Trade Co,GLTR,Finance,Asia,2023-06-30,81030699.62607831,38606872.947269045,16370619.63406524,11778946.018771417,768531550.1615186,390392471.93271947,378139078.2287991,304324388.5553001,249837,1145293,13994326.950637128,560.1382881893846,324.33395524560586,Enterprise,0.12434912531078902,1292.9137121100823,3406214415.1191516,2634525.709809424
Global Trade Co,GLTR,Finance,Asia,2023-07-31,89023753.55308224,59147889.44730806,19600565.214201838,13002017.05385589,887143586.1335073,340362086.6740699,546781499.4594374,268993554.8030907,284695,1369066,5017676.510762965,176.24744062111964,312.69775123135025,Direct,0.06063943568034129,358.11375948243256,3417435788.5982423,9542877.64183461
Global Trade Co,GLTR,Finance,Asia,2023-08-31,83651220.8249585,59584157.39285847,34761151.876509346,19175181.889007863,987664944.6449598,517938235.68460006,469726708.96035975,248357859.20732397,638129,888875,14264851.650079472,223.54181756477877,131.08808935766655,Online,0.10724335981545993,544.1396014845623,4114146780.897264,7560829.554902348
Global Trade Co,GLTR,Finance,Asia,2023-09-30,83462220.13252862,44589205.498230465,30829430.927571382,23336682.01671483,826959454.0310293,548711067.5268245,278248386.50420487,373692208.5329399,175270,523187,8936938.936449451,509.89552898096946,476.1908001988336,Online,0.08093417085758439,950.7182575440405,4264100150.9389763,4485135.440602863
Global Trade Co,GLTR,Finance,Asia,2023-10-31,81012435.92209439,36435596.827136345,22554324.679772962,15444605.535980595,883274265.7559116,308048226.9173468,575226038.8385649,209315787.37472352,294067,1124739,10543248.66096475,358.53219371655945,275.48954611798865,Enterprise,0.017233621032114555,791.6645808987801,4388323742.840508,5543160.384740753
Global Trade Co,GLTR,Finance,Asia,2023-11-30,84077748.05900918,46967635.4500935,16564828.013268655,12582456.634715402,512950980.51140934,233338287.21934173,279612693.29206765,127174678.70960562,190162,701852,14251364.072403805,749.4328032100948,442.1363153858844,Online,0.053800842519718194,408.6744841861126,3848763017.9651275,9417673.886907948
Global Trade Co,GLTR,Finance,Asia,2023-12-31,92064596.15102036,45940604.431200765,16774110.046420671,9327652.042019784,473080335.7940867,234336112.8652114,238744222.9288753,116163654.41761777,391356,1855018,10548856.384809291,269.5463052772742,235.2449572055161,Enterprise,0.06663383398034176,2461.37201177096,3975555899.1921163,1615178.8027896276
MedTech Innovations,MTIN,Healthcare,North America,2020-01-31,37248515.648589775,28971129.38414679,16128046.917001631,11312917.622548725,351103580.10161865,140264500.23085412,210839079.87076452,85444495.28131585,96020,134955,3414866.304156753,355.64114811047205,387.92290926349324,Partners,0.14177814275385922,291.6517654092172,2692698266.37547,9232580.034608532
MedTech Innovations,MTIN,Healthcare,North America,2020-02-29,36349245.82449699,16039051.830570074,8326094.391253841,6608314.978222154,323089107.19893485,127590360.54466505,195498746.6542698,88176628.33315164,255983,788124,2221169.1082678866,86.77018037400477,141.9982582772961,Online,0.03874661141895197,268.70247918942573,1436848157.718283,5347357.27803001
MedTech Innovations,MTIN,Healthcare,North America,2020-03-31,36627348.15923247,15778760.760213263,5210674.532222244,4092604.289978577,259359553.76400292,89747092.34257463,169612461.4214283,62780091.877182245,110776,398131,3300501.483885065,297.94373184490007,330.6419502306197,Partners,0.10853092353867105,303.96862957668844,1325102098.081333,4359338.33016483
MedTech Innovations,MTIN,Healthcare,North America,2020-04-30,37472294.0071296,23735804.902653653,12112440.292321041,6962924.844602769,187890939.469291,72721466.60011356,115169472.86917745,33345193.750763018,148647,512688,3071332.314448815,206.61919274851257,252.08813525492604,Online,0.13361913547616822,655.0532544633095,1849669752.520776,2823693.707218088
MedTech Innovations,MTIN,Healthcare,North America,2020-05-31,37165110.89733643,23531848.977365565,9441933.571575,5996347.990507726,434945786.81810063,217263101.14552993,217682685.6725707,178134191.16366792,275617,1016983,7304841.316245661,265.0359490251204,134.84327258716303,Direct,0.07972565502796164,225.11060589138157,1730070627.4430819,7685424.774156846
MedTech Innovations,MTIN,Healthcare,North America,2020-06-30,37205921.29274959,26895257.42241708,17334742.45043585,12917428.725588104,319564811.55108047,165915650.23050132,153649161.32057914,149014012.626651,242973,774477,5603261.186189722,230.6125037016344,153.12737804637294,Partners,0.10996738127293773,2026.0392354002945,3692503869.2078533,1822523.3769859876
MedTech Innovations,MTIN,Healthcare,North America,2020-07-31,36028044.673630096,17978855.65466698,5843317.194712751,3726179.100950541,364932903.91237164,220188056.27215934,144744847.6402123,162154374.9234716,416426,2001327,6332785.420907084,152.07468844181398,86.51713034130762,Partners,0.06365979354990818,190.49898125898042,1036601907.5603782,5441508.929389674
MedTech Innovations,MTIN,Healthcare,North America,2020-08-31,34577774.490949914,20934920.573768143,8402081.064927913,6690559.320285413,243443790.41787952,166849378.7053224,76594411.7125571,102403443.31275548,242144,1016732,3459195.77250192,142.8569682710255,142.79783228786295,Enterprise,0.06158284878832104,205.56021184830956,1861987997.7232382,9058114.802378524
MedTech Innovations,MTIN,Healthcare,North America,2020-09-30,32376610.109476626,22086816.14362909,10403785.659199206,6583137.4337713765,309043040.7148162,237388417.3250023,71654623.3898139,102552549.59008895,76879,166791,3774721.570258513,490.99514435132,421.1344568061534,Direct,0.03815382184197344,247.60496327939342,1562905786.3375933,6312093.932358035
MedTech Innovations,MTIN,Healthcare,North America,2020-10-31,33604261.9485565,16264857.290634623,6707874.90194886,4788671.413817233,170724682.3248091,86111588.72991726,84613093.59489185,74229346.41271353,334882,1026646,5644788.722367538,168.56052945119586,100.34627744710573,Enterprise,0.10299071389845554,167.5019100695321,1496665664.2369905,8935215.506591573
MedTech Innovations,MTIN,Healthcare,North America,2020-11-30,32020870.66254344,16009883.885738388,8101037.490701822,5352081.205139494,240098950.87832585,114501888.18586963,125597062.69245622,93236345.4879571,79028,176325,5990088.769256043,757.970436966144,405.1817817438585,Enterprise,0.12009008262860739,171.9948819438228,1150637053.7863648,6689949.379785541
MedTech Innovations,MTIN,Healthcare,North America,2020-12-31,30337156.41011237,16001138.538854236,10583527.094182432,5538277.5239784,327704964.91131014,155477994.37313563,172226970.5381745,102739811.72829671,74443,337785,3085811.000712301,414.51996839357645,407.5185351418208,Enterprise,0.11476981951320354,232.25016672146884,1150310785.0162199,4952895.411247456
MedTech Innovations,MTIN,Healthcare,North America,2021-01-31,31279051.19462891,15384265.527617974,5338655.824136473,2934047.0138505744,156831440.669672,103409917.06807093,53421523.60160108,79232732.69907595,111028,182691,1955977.619810971,176.16976076403887,281.7200074609667,Direct,0.06798812958005623,194.81186005926958,1478958026.095459,7591724.783314018
MedTech Innovations,MTIN,Healthcare,North America,2021-02-28,29944611.970666595,18950672.95988407,6582819.760347199,3709868.5358316065,214913003.0400887,82411729.77707009,132501273.26301862,43007776.03707863,175710,411634,4863261.547081257,276.77773303063327,170.4203594877684,Enterprise,0.09628206802960136,156.42566603466173,940416398.3965273,6011905.988548863
MedTech Innovations,MTIN,Healthcare,North America,2021-03-31,31668471.352367368,14842301.979965363,7421820.390130747,4628153.891946429,351320164.8111937,216311149.17703116,135009015.63416255,144117742.94475403,310695,1063369,2140173.8470313745,68.88343381874103,101.92758898051281,Direct,0.07147337913511598,113.70304764490994,1117009658.8778586,9823920.132433346
MedTech Innovations,MTIN,Healthcare,North America,2021-04-30,33442946.803713527,22458914.923461553,13681851.681345528,10746172.456799744,348991367.1140419,211373008.421433,137618358.69260892,175155184.28781697,94749,249424,6114807.539763919,645.3690846092222,352.9608977095392,Online,0.10640842810310257,877.4416143415874,2877527175.9384027,3279451.451704436
MedTech Innovations,MTIN,Healthcare,North America,2021-05-31,34174584.99439375,25197962.717382852,12448747.67784124,7470350.554301444,360231136.479247,189354436.55523518,170876699.9240118,93109571.49230763,78609,356117,4099120.6089587784,521.456908109603,434.7383088026634,Direct,0.06736349310201147,235.57486589127535,1608968818.3871808,6829968.096553079
MedTech Innovations,MTIN,Healthcare,North America,2021-06-30,34951369.57889823,14567527.128658323,7162911.883202797,3971956.3225570107,356558870.5268827,258135765.4195195,98423105.1073632,173671830.53273222,71072,199137,4439006.785789193,624.578847617795,491.7683041345137,Partners,0.0706861125857888,126.56896412326299,1262480002.3027043,9974641.185126554
MedTech Innovations,MTIN,Healthcare,North America,2021-07-31,32873754.892487247,14053052.59669844,6293374.044180397,4023175.0172208683,330682500.49295574,207789224.22548258,122893276.26747316,156752622.51905894,611449,1143819,4906494.811584372,80.24372942934524,53.7636568445857,Direct,0.06225376189309273,116.95978405484536,782215120.3130499,6687898.123565702
MedTech Innovations,MTIN,Healthcare,North America,2021-08-31,30563600.852569945,19328605.70232218,9092724.88179176,6041294.674536253,264299115.3305643,125568904.96486804,138730210.36569625,92762359.40704386,78102,82671,2478290.682114194,317.31462473613914,391.3258464123758,Enterprise,0.1139154462078722,689.2465737313225,1743055685.9938169,2528929.0544566177
MedTech Innovations,MTIN,Healthcare,North America,2021-09-30,30965100.948586192,19782430.11222391,11110863.095415832,8519125.138870543,280285171.8252315,172710507.04765335,107574664.77757815,82596789.3001281,117619,454666,2806720.2481265985,238.62813390069616,263.26454905224625,Enterprise,0.09239069092225842,909.2131274749343,2426103405.439907,2668355.011742603
MedTech Innovations,MTIN,Healthcare,North America,2021-10-31,31548401.84727716,21760124.10159556,13019111.661630962,8688671.74306712,286859416.22720647,105227288.7490859,181632127.47812057,65443964.99160596,124771,603141,3617435.3283320838,289.9259706447879,252.84932774886371,Partners,0.10693024914454813,661.9848268103169,2235230071.6522565,3376557.862243469
MedTech Innovations,MTIN,Healthcare,North America,2021-11-30,30362241.44299676,20581239.181249164,7974947.091888297,5411727.16076416,208055595.28745532,131279850.02168506,76775745.26577026,106004522.67843138,75884,306829,2373063.02303309,312.72244781944676,400.11135941509394,Enterprise,0.1183127590853932,147.11252853597625,1137260341.1024737,7730547.169708646
MedTech Innovations,MTIN,Healthcare,North America,2021-12-31,29536192.322265957,14933550.23063342,6960473.8364570085,5335476.2757533705,318113304.9160626,195646025.46090958,122467279.45515302,162202332.43545243,73345,199200,2367614.4661512217,322.80516274472996,402.69757505776215,Enterprise,0.05554068657064468,167.83557710276511,1528755203.9798698,9108648.061214212
MedTech Innovations,MTIN,Healthcare,North America,2022-01-31,30325851.594718788,12946177.784224145,4375383.1292692805,3498852.929427296,220968551.7952975,148953123.29957616,72015428.49572134,119658888.87231174,69537,347025,2614830.5656178347,376.0344227702999,436.1104719532531,Online,0.052564238142719946,389.81464959881197,1505830611.1483195,3862940.0221312484
MedTech Innovations,MTIN,Healthcare,North America,2022-02-28,28096699.07259708,15801716.194022652,4827099.100539268,2529721.770382519,201885307.22855943,62154723.58197019,139730583.64658925,25394859.410003185,60753,232357,2706931.475573031,445.5634249457691,462.4714857390849,Online,0.1271967478962913,157.12466523652978,1033210286.3102016,6575735.80032673
MedTech Innovations,MTIN,Healthcare,North America,2022-03-31,30484057.053935926,24273590.800029553,14629500.608593034,9255911.55310381,303370598.83118784,150051720.28959814,153318878.5415897,77192266.55470246,95686,450942,5772794.173579497,603.306039920103,318.58334459949174,Online,0.09659378822054597,325.20498740247126,2178110446.157895,6697653.881495617
MedTech Innovations,MTIN,Healthcare,North America,2022-04-30,33258432.676526703,24758179.92059895,11994515.222047443,9379465.466964232,283628790.06462497,219698959.08708724,63929830.97753772,179365734.60241246,156073,695237,2212001.4829903673,141.7286451205761,213.0940951771231,Online,0.03342998451314934,452.95845232581854,2492736815.6054544,5503235.015940046
MedTech Innovations,MTIN,Healthcare,North America,2022-05-31,32132558.88036305,21026779.550607864,11348591.257293057,6284927.043739961,319268270.19908035,168441468.2816614,150826801.91741896,123615874.56779751,75284,126395,1698903.9837429225,225.66600921084458,426.8151858965678,Enterprise,0.013495271096808004,583.5309500025805,1483865281.9918997,2542907.5903948843
MedTech Innovations,MTIN,Healthcare,North America,2022-06-30,31457988.479389116,24036583.857619524,13355035.187475512,10497866.029027697,351426924.89466476,208132560.3408724,143294364.55379236,170022650.90452224,92752,121897,5067400.903850405,546.338720873987,339.15992464563533,Enterprise,0.0596894525227814,1651.929501607618,2424874200.3205543,1467904.1677993673
MedTech Innovations,MTIN,Healthcare,North America,2022-07-31,33026184.75900031,24874197.046322595,14019549.271538235,7898187.156484724,364641373.3872311,270945575.61717826,93695797.77005285,135019439.63300183,86491,185616,5627531.325568452,650.649353755703,381.84173859680476,Online,0.0380774168983373,680.0526302162988,2003464346.746651,2946043.0821500174
MedTech Innovations,MTIN,Healthcare,North America,2022-08-31,33565676.245814115,26057347.297559265,15904482.702284386,8562672.532006528,249478552.78174806,129154254.2036699,120324298.57807815,77231763.52546655,95577,436554,3219207.463165229,336.81821601067503,351.1888741228456,Partners,0.06398366295186667,1086.841513572727,1781674510.498213,1639314.001396019
MedTech Innovations,MTIN,Healthcare,North America,2022-09-30,32851205.439297996,15341395.846552117,5506183.841556303,4360473.843155565,338861746.1295786,265627193.81795523,73234552.31162336,164654393.24680117,187436,785951,3250235.4450067403,173.4050793341055,175.26581674819545,Enterprise,0.04075895065479605,1238.4556867259953,1467182764.0060456,1184687.332563927
MedTech Innovations,MTIN,Healthcare,North America,2022-10-31,32490767.148910247,16927417.141213514,11682445.274624024,6437431.853237665,366744942.2058988,252467829.23726603,114277112.96863279,110641495.86744356,65767,137154,2104993.5964569943,320.06836201392707,494.0280956753819,Online,0.052338731578995094,237.78608145427123,1443522086.6968503,6070675.280354687
MedTech Innovations,MTIN,Healthcare,North America,2022-11-30,30703396.486563418,19944907.75790995,8166565.484600595,5278462.014707853,171199260.97786534,90700003.76945022,80499257.20841512,50178120.36112138,73090,89748,3463069.5944247716,473.8089471096965,420.07154503340945,Direct,0.036701638262725246,386.4151312816939,1593406487.4613578,4123561.3164945547
MedTech Innovations,MTIN,Healthcare,North America,2022-12-31,30831552.875909884,14789846.02182438,4702942.92577063,2529745.6588623193,275568917.41522604,188097876.95512512,87471040.46010092,163684578.95259616,539764,1668432,3719213.41243571,68.90443624316757,57.12042739856937,Direct,0.07895966990546165,263.63213779981197,1410070173.2538824,5348627.769823017
MedTech Innovations,MTIN,Healthcare,North America,2023-01-31,28305781.243404925,16462528.142614573,9959480.248558737,5356214.536616308,180447501.7123458,139977171.4177254,40470330.294620395,68273279.3712581,92660,307377,3494169.4993023537,377.095780196671,305.4772930689745,Online,0.06638861665260598,150.1615456094442,1461389895.9096882,9732118.099733891
MedTech Innovations,MTIN,Healthcare,North America,2023-02-28,27090009.205197874,12262602.455001833,7871136.1866651,4325903.135180242,297443574.4890314,162220521.26203838,135223053.226993,97864135.2007996,59351,202707,3697572.2744084075,623.0008381338827,456.4358504754931,Online,0.08997646579119362,524.0116681013745,1198419979.5573034,2287010.1039915374
MedTech Innovations,MTIN,Healthcare,North America,2023-03-31,27336002.341969244,20175291.167084757,12475805.993399823,6893343.69306629,265414877.23605883,108887019.17571758,156527858.06034124,55434791.66982125,61660,123238,2446219.6292384937,396.7271536228501,443.33229798733333,Direct,0.09728689627270148,244.37416612020834,1564613698.3058465,6402533.144752333
MedTech Innovations,MTIN,Healthcare,North America,2023-04-30,26270636.550401464,13296831.321454575,6937422.1530222595,3883926.8539426345,185408792.73193243,77601432.6102808,107807360.12165163,67843166.65851219,55295,190201,4956700.891330421,896.4103248630836,475.0995794769928,Online,0.13718083726311253,203.74069258861726,1062023112.1895571,5212621.488108611
MedTech Innovations,MTIN,Healthcare,North America,2023-05-31,22747657.203346096,14530390.789165614,10168702.854569567,7431640.576994036,177091874.3931916,126404022.9114664,50687851.4817252,61350721.0982514,357057,649055,2298917.668149024,64.38517290373872,63.708658839032054,Enterprise,0.04174376581697224,289.89513408072156,2038047685.5562577,7030292.840268101
MedTech Innovations,MTIN,Healthcare,North America,2023-06-30,22253701.431073166,14476676.8177751,5955535.343690302,4501756.998061995,255888292.59110978,204249816.8324473,51638475.75866249,162992109.8045013,57180,106469,2234295.186978489,390.7476717346081,389.18033169260207,Enterprise,0.11144376015866804,481.7242293098753,965537696.4169132,2004336.9996152273
MedTech Innovations,MTIN,Healthcare,North America,2023-07-31,23685364.694464844,13188897.623122739,7917398.903733775,4256756.97248025,246550433.7739114,103173137.14778806,143377296.6261233,76213642.00561227,77758,366751,2560349.4986168016,329.27152172339845,304.60169967844837,Partners,0.05452694015712862,106.83803952187648,827442886.7331736,7744834.053827278
MedTech Innovations,MTIN,Healthcare,North America,2023-08-31,23185935.80195478,13156463.120849358,5486331.561863203,3289942.753606124,163609964.1148175,52477827.86125447,111132136.25356303,37707804.16509304,72732,262819,1828129.5256251819,251.35147192778717,318.7815891590612,Enterprise,0.1287352929021882,115.3833264420684,1098963088.8465655,9524453.16610223
MedTech Innovations,MTIN,Healthcare,North America,2023-09-30,24277396.81863392,19325864.867489804,8208695.392454429,4941565.337792348,134802086.5628866,70285682.33499287,64516404.227893725,37288259.82847744,118701,514959,4620539.153820755,389.2586544191502,204.5240159799399,Enterprise,0.14145949909203687,196.48084709342905,997203846.3865744,5075323.4278982505
MedTech Innovations,MTIN,Healthcare,North America,2023-10-31,26144461.30481268,17884198.65893467,7317856.369573641,4408478.509958984,212853867.05226466,161048713.8887854,51805153.16347927,79670268.74019204,500258,620512,4855417.35673355,97.05826506989493,52.2619486744114,Enterprise,0.1155415315793878,202.97373985097164,1258644223.1823976,6201020.014246795
MedTech Innovations,MTIN,Healthcare,North America,2023-11-30,27060673.883172996,15275182.012561291,7041286.145284755,5389231.892759899,304945108.6421339,230107807.42842087,74837301.21371302,128156020.96472988,74965,156416,2126738.273921709,283.69749535405975,360.9751157326678,Partners,0.14163091277997988,235.1305964088162,1512870917.808054,6434172.927361865
MedTech Innovations,MTIN,Healthcare,North America,2023-12-31,25637310.101714488,15236944.871826103,5283706.447555588,3723142.341166885,298656657.030955,110068336.74127984,188588320.28967518,84415982.48147136,76642,255556,2782110.520134513,363.0007724399823,334.5071678905374,Partners,0.13633782466005448,264.05772453589645,1081479880.9773784,4095619.17901917
BioGenesis,BGEN,Healthcare,Europe,2020-01-31,45250531.887374654,25331587.755572367,10910767.83446881,5490771.084309201,488065789.61158574,341885375.88648033,146180413.7251054,154609886.44644785,146164,417433,3068274.0511172004,209.91995642683563,309.5858215097151,Direct,0.09191098190886841,702.6494778516519,2133579159.384971,3036477.2573493985
BioGenesis,BGEN,Healthcare,Europe,2020-02-29,46793509.46868824,30264994.26230224,19532612.428482268,11073401.652925014,519958335.65102446,361239051.44424343,158719284.20678103,279628074.2037118,154656,306988,5312569.486045908,343.5087863416814,302.5650551337158,Partners,0.046353917453057954,253.57815656088738,2466684737.166828,9727512.695181793
BioGenesis,BGEN,Healthcare,Europe,2020-03-31,48016569.70666891,28001899.675446086,10937784.241266605,7483534.542972229,325072504.7593197,191407852.03442666,133664652.72489306,110940828.15973796,114162,488931,5838937.785226013,511.4607124284799,420.5985019753186,Direct,0.12115011402039505,763.5690542561146,1851452687.8543997,2424735.100950529
BioGenesis,BGEN,Healthcare,Europe,2020-04-30,48236517.95653029,35397711.77109994,15693004.289113967,12144309.659782227,432190383.4955864,169131738.94797355,263058644.54761285,79457995.17505467,155897,630998,8066392.579393355,517.4180759984705,309.41259690098923,Online,0.05246002471889961,381.3301742516192,3581832002.833124,9392993.90577381
BioGenesis,BGEN,Healthcare,Europe,2020-05-31,47955397.14405867,28305120.561233994,13108079.876657013,7188020.657825403,460125668.2956299,361463430.6230589,98662237.672571,246190720.40186453,129037,164367,5402177.855958414,418.65339832438866,371.63897439977563,Online,0.08172204856419127,241.20324545771302,1920496159.254658,7962148.915576483
BioGenesis,BGEN,Healthcare,Europe,2020-06-30,48980895.43592799,24127599.12373626,13814044.683215689,10803342.125917222,260945765.24274603,119989654.66262572,140956110.58012033,74284198.32204987,107729,522382,5712019.139317135,530.2211233110058,454.6671615161103,Enterprise,0.06784415240908073,289.9819226661118,2053769803.4977462,7082406.325936662
BioGenesis,BGEN,Healthcare,Europe,2020-07-31,49020577.78184753,35830162.86485275,11349780.476039467,7102180.324260925,302820971.64409363,223986106.64711106,78834864.99698257,151979110.56543618,318064,957280,7829711.48792044,246.16779918256827,154.1212863695816,Direct,0.05382702030884056,198.84456262625267,1695843151.1664233,8528486.415562302
BioGenesis,BGEN,Healthcare,Europe,2020-08-31,49127521.987178236,25872257.998176005,10718354.84229292,5652991.444933684,353903899.91112447,113789376.58414704,240114523.32697743,89948446.22308236,214341,594928,9041389.253376756,421.82266824250866,229.20250728110526,Online,0.12661016018039192,381.1183951320151,2234370918.953856,5862668.786112765
BioGenesis,BGEN,Healthcare,Europe,2020-09-30,49636978.34562605,36616450.90198598,18074181.482132487,11824647.03940885,355364925.58837223,208429027.16749847,146935898.42087376,117263337.49891397,733501,1531545,2529344.3831971153,34.483175662979534,67.67123640874354,Direct,0.10753731560114478,623.8739177850069,2445031925.659719,3919112.2692555017
BioGenesis,BGEN,Healthcare,Europe,2020-10-31,51382329.52711785,37415108.30342092,17818174.997506566,9616850.070880398,394398725.85070986,240453752.34300068,153944973.50770918,150812972.7228007,128108,639321,4042238.269139011,315.53363327341077,401.0851708173477,Partners,0.10632637799037803,1195.5037023090592,2490817867.6984744,2083488.209101801
BioGenesis,BGEN,Healthcare,Europe,2020-11-30,50555653.34320571,31272888.778098598,14600603.98451947,8002119.156671617,313270877.2476903,159477555.47646204,153793321.77122828,124175841.28024061,111335,148800,5508826.398925185,494.79735922442944,454.0840910815048,Online,0.12269492225589561,1199.1592127461074,1764588755.7686489,1471521.660353751
BioGenesis,BGEN,Healthcare,Europe,2020-12-31,48949679.296935596,24181029.52754953,15283871.03114363,11989821.778171973,349119709.88234186,150909753.33864135,198209956.54370052,81483166.89135975,279754,319960,9253322.648046035,330.7664107768266,174.9735893078797,Online,0.015514856716994716,360.05590534941194,2219942253.2232738,6165548.794621094
BioGenesis,BGEN,Healthcare,Europe,2021-01-31,49693746.7492198,31572469.207239054,14494092.333726319,11481352.098608974,437771627.35616076,191577440.30422226,246194187.0519385,144587216.99114418,288629,1332592,5277888.143025316,182.86063226582624,172.1714011442201,Partners,0.037222670220436405,1248.2031884357632,2295152430.7277284,1838765.0760642523
BioGenesis,BGEN,Healthcare,Europe,2021-02-28,50577492.18539234,26655442.586871047,10762277.82554554,5663943.476107604,284721628.12908167,112927632.50895716,171793995.62012452,48025817.702505924,152385,327522,4651202.034079898,305.227025893618,331.90565885461723,Partners,0.11534556726210919,1156.3242088454415,1690135082.9220166,1461644.6408309403
BioGenesis,BGEN,Healthcare,Europe,2021-03-31,53274231.931307584,24748381.6032931,13086903.389497189,9705636.218846578,549850087.4078534,207265964.2463219,342584123.16153145,98373553.32813817,312132,762943,5927735.203204269,189.9111658914904,170.678465485211,Enterprise,0.03398129409503385,257.59497611227897,2175701003.9032845,8446208.99343531
BioGenesis,BGEN,Healthcare,Europe,2021-04-30,48008060.47309225,23937201.204312615,16526556.796646299,9972872.731993385,353395815.16136134,161132925.60624713,192262889.5551142,74291263.14804603,480024,1724447,8702311.024290157,181.28908188528402,100.01171629940558,Online,0.12564905583675998,323.2844227807684,2281686231.95996,7057829.178200953
BioGenesis,BGEN,Healthcare,Europe,2021-05-31,47079220.28241754,31472850.933016032,12849029.85667119,6737631.529198826,562505940.3986892,212683920.17470425,349822020.2239849,190184193.95944715,96123,401339,7010728.847792272,729.3497755784018,489.7759696549013,Direct,0.08099153936843732,351.2465939879959,2367794340.605566,6741116.870976654
BioGenesis,BGEN,Healthcare,Europe,2021-06-30,51137030.69304778,29586697.98024845,16198978.418883832,11332960.204998108,434919243.3452185,270707050.5482473,164212192.7969712,111468026.29674082,210154,444633,3547691.1703255423,168.8138779335888,243.33028875357985,Direct,0.11913233819936887,1981.5536790435826,2270471291.593485,1145803.576055205
